,M1US000V Index,M2US000$ Index,SPTRSGX Index,SP5LVIT Index,LT01TRUU Index,SPX Index
1997-10-31,-0.0048179998923093,-0.0099539997775107,-0.0107159997604787,-0.0016599999628961,0.0075029998322948,-0.0140989996848627
1997-11-28,0.0516159988462925,0.05008199888058,0.0654819985363632,0.0595709986684843,0.0025179999437183,0.0574359987162053
1997-12-31,0.0288299993555992,0.0216139995168894,0.0166039996288716,0.0439079990185797,0.0067779998484998,0.0214369995208457
1998-01-30,0.0083019998144358,0.0465439989596605,0.0538339987967163,-0.0075089998321607,0.0097089997829869,0.0308419993106275
1998-02-27,0.0408999990858137,0.0390499991271644,0.0441749990126118,0.0316179992932826,0.0007599999830126,0.0467599989548325
1998-03-31,0.045066998992674,0.0613599986284971,0.0466359989576041,0.0435149990273639,0.0038249999145045,0.0461069989694282
1998-04-30,0.0303029993226751,0.0502339988771826,0.0175629996074363,-0.0130979997072368,0.0048409998917952,0.0192319995701313
1998-05-29,-0.0057509998714551,-0.0065999998524785,-0.0021749999513849,0.0081999998167157,0.0053749998798593,0.0007209999838843
1998-06-30,0.018120999594964,0.0865559980653226,0.0807479981951415,0.0149719996653497,0.0051369998851791,0.0498299988862127
1998-07-31,0.0143689996788278,0.045319998987019,0.0286889993587508,-0.0170619996186345,0.0047039998948574,0.0183039995908737
1998-08-31,-0.1260489971825853,-0.1260139971833676,-0.0975359978199005,-0.0338359992437064,0.0124809997210279,-0.1125569974841549
1998-09-30,0.0259889994191005,0.0195729995625093,0.0381339991476386,0.0272919993899762,0.0138399996906518,0.0353669992094859
1998-10-30,0.092797997925803,0.1034659976873546,0.0942869978925213,0.0526539988230913,0.0049999998882412,0.0917469979492947
1998-11-30,0.0502819988761097,0.0764529982911422,0.0616429986221715,0.0291209993490949,-0.0013039999708533,0.0545479987807571
1998-12-31,0.0314359992973506,0.1060589976293966,0.0797119982182979,0.0184999995864927,0.0037669999158009,0.0611929986322298
1999-01-29,0.007129999840632,0.0249039994433522,0.0426369990469887,-0.0546699987780302,0.0037279999166727,0.0237209994697943
1999-02-26,-0.0094639997884631,-0.0256199994273483,-0.0401879991017282,-0.0227639994911849,-0.00492399988994,-0.032048999283649
1999-03-31,0.024659999448806,0.0575309987140819,0.0480939989250153,-0.0207389995364472,0.0067919998481869,0.0396629991134628
1999-04-30,0.0530049988152459,-0.0294269993422552,-0.0341609992364421,0.0493989988958463,0.0031429999297484,0.0051839998841285
1999-05-31,-0.0069459998447448,-0.016531999630481,-0.0197059995595365,0.0401069991035386,-0.0007749999826774,-0.0141189996844157
1999-06-30,0.0264589994085952,0.0797019982185214,0.071864998393692,0.0036279999189078,0.0029199999347329,0.0557839987531304
1999-07-30,-0.0073719998352229,-0.0130759997077286,-0.0114119997449219,-0.0049109998902305,0.0033889999242499,-0.0109969997541978
1999-08-31,-0.0390919991262257,-0.0108589997572824,0.0071989998390898,-0.0165559996299445,0.0029519999340176,-0.011479999743402
1999-09-30,-0.0633689985835924,-0.0203719995446503,-0.0347689992228522,-0.0673669984942302,0.0063229998586699,-0.0449769989946857
1999-10-29,0.0587709986863657,0.085482998089306,0.0717729983957484,0.0449309989957138,0.0024299999456852,0.0658799985274672
1999-11-30,-0.0013999999687075,0.0434669990284368,0.0448369989978149,-0.0494589988945052,0.0016599999628961,0.0223339995007962
1999-12-31,0.0009289999792352,0.1227769972557202,0.0537079987995326,-0.0335439992502331,0.00099499997776,0.0388509991316124
2000-01-31,-0.0286439993597567,-0.0663689985165372,-0.0644289985598996,-0.0328399992659688,-0.0003939999911934,-0.0480109989268705
2000-02-29,-0.065200998542644,0.0361829991912469,0.021978999508731,-0.1042789976691827,0.0066079998522996,-0.0179909995978698
2000-03-31,0.1056139976393431,0.0944279978893697,0.0939109979009255,0.0949669978773221,0.0063939998570829,0.0992679977811872
2000-04-28,0.0212269995255395,-0.0346599992252886,-0.0317099992912262,0.0669449985036626,0.0021809999512508,-0.0119429997330531
2000-05-31,0.0129349997108802,-0.0509359988614916,-0.0298919993318617,0.0610079986363649,0.0042799999043345,-0.0094099997896701
2000-06-30,-0.0363529991874471,0.0481009989248588,0.068427998470515,-0.0526369988234713,0.0104929997654631,0.0130209997089579
2000-07-31,0.0128639997124671,-0.0131319997064769,-0.0403939990971237,0.0180109995974227,0.0063799998573958,-0.0113179997470229
2000-08-31,0.0395769991153851,0.0707709984181448,0.0476729989344254,0.0641389985663816,0.0073639998354017,0.0518289988415315
2000-09-29,0.0166329996282234,-0.0724459983807057,-0.0774609982686117,0.0546319987788796,0.0074089998343959,-0.031633999292925
2000-10-31,0.0275469993842765,-0.0328369992660358,-0.0135209996977821,0.0366369991810992,0.0053289998808875,0.0085319998092949
2000-11-30,-0.0546889987776055,-0.0360879991933703,-0.1015549977300688,0.0224299994986504,0.0095689997861161,-0.0739419983472675
2000-12-29,0.0203479995451867,0.0116609997393563,-0.0625829986011609,0.0536479988008737,0.0121389997286722,-0.015368999656476
2001-01-31,0.0164509996322914,-0.041697999067977,0.0265689994061365,-0.0449169989960268,0.0127319997154176,0.0335479992501437
2001-02-28,-0.0285219993624836,-0.0603019986521452,-0.0976019978184253,0.0519719988383352,0.0066249998519197,-0.0706999984197318
2001-03-30,-0.0120889997297897,-0.0503559988744556,-0.0638199985735118,0.0160479996412992,0.0083089998142793,-0.0362829991890117
2001-04-30,0.0376729991579428,0.0453219989869743,0.0615229986248537,0.025549999428913,0.0026129999415948,0.0501669988786801
2001-05-31,0.0189859995756298,0.0070019998434931,0.0082419998157769,0.042314999054186,0.005449999878183,0.0125939997185021
2001-06-29,-0.0432649990329519,-0.0525589988252148,-0.0326389992704615,-0.0435869990257546,0.0034619999226182,-0.0432149990340694
2001-07-31,-0.004286999904178,0.0057669998710975,0.0052039998836815,0.0039139999125152,0.0114809997433796,-0.0020819999534636
2001-08-31,-0.0473939989406615,-0.0122349997265264,-0.053777998797968,0.0148769996674731,0.006245999860391,-0.0491639989010989
2001-09-28,-0.0634749985812231,-0.0467979989539831,-0.049413998895511,-0.0279399993754923,0.0164969996312633,-0.0633289985844865
2001-10-31,-0.0092289997937157,-0.000846999981068,0.042098999059014,-0.0028049999373033,0.009631999784708,0.0242799994572997
2001-11-30,0.0488449989082291,0.0556979987550526,0.0782889982501044,0.0241869994593784,-0.0023649999471381,0.0665409985126927
2001-12-31,0.0217039995148777,0.0304509993193671,0.0143169996799901,0.0483019989203661,0.0003029999932274,0.0217209995144978
2002-01-31,-0.0124969997206702,0.0120069997316226,-0.0022979999486356,-0.0031999999284744,0.0020469999542459,-0.0153339996572583
2002-02-28,-0.0257409994246438,0.0186799995824694,-0.0214739995200187,0.0348629992207512,0.0049229998899623,-0.0111649997504428
2002-03-29,0.056907998728007,0.0290229993512853,0.0166799996271729,0.0389979991283267,-0.0073819998349994,0.0303599993214011
2002-04-30,-0.0693299984503537,-0.0158169996464625,-0.0861179980751127,-0.0176189996061846,0.0117949997363612,-0.0753739983152598
2002-05-31,-0.0280819993723183,-0.0232629994800314,-0.0438259990204125,-0.0288949993541464,0.0037989999150857,-0.0321189992820844
2002-06-28,-0.0777989982610568,-0.0562559987425804,-0.0852739980939775,-0.0376629991581663,0.0088489998022094,-0.0762469982957467
2002-07-31,-0.0649769985476508,-0.0218129995124414,-0.0084539998110383,-0.0212489995250478,0.0124989997206255,-0.0396359991140663
2002-08-30,-0.0128839997120201,-0.003709999917075,-0.0103059997696429,-0.0047159998945891,0.0035129999214783,-0.0100359997756779
2002-09-30,-0.1028959977000951,-0.0486659989122301,-0.0880609980316832,-0.0611619986329227,0.0085879998080432,-0.093289997914806
2002-10-31,0.0690849984558299,-0.004377999902144,0.0758699983041733,0.0144929996760562,0.0022839999489486,0.0714709984024986
2002-11-29,0.0827689981499686,-0.0087309998048469,0.0509619988609105,0.0010179999772459,-0.0033539999250322,0.0613019986297935
2002-12-31,-0.0628829985944554,-0.01276499971468,-0.0580719987019896,0.0052689998822286,0.0098249997803941,-0.0517769988426938
2003-01-31,-0.0538769987957552,-0.0509809988604858,-0.0578929987059906,-0.0530369988145306,-0.0001749999960884,-0.0590069986810907
2003-02-28,-0.0480079989269375,-0.0313499992992728,-0.0261529994154348,-0.0361719991914928,0.0044289999010041,-0.0378999991528689
2003-03-31,-0.0173769996115937,-0.0018219999592751,0.0075639998309314,-0.0066579998511821,0.0018369999589398,-0.0028589999360963
2003-04-30,0.0782859982501715,0.0356459992032498,0.0416709990685805,0.0288279993556439,0.0018469999587163,0.0567069987324997
2003-05-30,0.0262129994140937,0.0011669999739155,-0.0130909997073933,0.0156289996506646,0.0038389999141916,0.0061479998625814
2003-06-30,-0.0001889999957755,0.0035929999196901,0.0053579998802393,-0.0188269995791837,0.001571999964863,-2.899999935179949e-05
2003-07-31,0.0536479988008737,0.0703319984279573,0.0554549987604841,0.045501998982951,-0.0057809998707845,0.060148998655565
2003-08-29,-0.0002209999950602,-0.0031409999297931,5.699999872595072e-05,-0.0068819998461753,0.0005189999883994,0.0021439999520778
2003-09-30,-0.036159999191761,-0.0335069992510601,-0.0294779993411153,-0.0174659996096044,0.009540999786742,-0.0368219991769641
2003-10-31,0.0274929993854835,0.0385499991383403,0.0209059995327144,0.0234449994759634,-0.003874999913387,0.0322609992789104
2003-11-28,-0.0037139999169856,-0.0056639998733997,-0.007078999841772,-0.0041929999062791,-0.0004809999892488,-0.0069029998457059
2003-12-31,0.0697239984415471,0.020801999535039,0.0419399990625679,0.0448939989965409,0.005807999870181,0.0512949988534674
2004-01-30,0.0381889991464093,0.0490029989046975,0.042766999044083,0.0365069991840049,0.002131999952346,0.0420759990595281
2004-02-27,0.0249569994421675,0.0217229995144531,0.0130069997092708,0.0381189991479739,0.0050229998877272,0.0218419995117932
2004-03-31,-0.0345769992271438,-0.0250059994410723,-0.043309999031946,-0.0155049996534362,0.003183999928832,-0.0351229992149397
2004-04-30,0.0267919994011521,0.0008269999815151,0.0406429990915581,0.0357659992005676,-0.0100709997748956,0.0307399993129074
2004-05-31,0.0007109999841079,0.0184289995880797,0.0108079997584223,0.0143349996795877,-0.0011019999753683,0.0085409998090937
2004-06-30,0.0058199998699128,0.0113679997459054,-0.0035219999212771,-0.0074289998339489,-0.0001139999974519,-0.0012469999721273
2004-07-30,-0.0204849995421245,-0.0556559987559914,-0.0533189988082274,-0.0210259995300322,0.0036419999185949,-0.0392449991228058
2004-08-31,0.0047709998933598,-0.0026099999416619,-0.0131749997055158,0.0148489996680989,0.0071359998404979,-0.0063199998587369
2004-09-30,-0.0338079992443323,0.0108199997581541,-0.0391809991242364,-0.0370149991726502,-0.0007919999822974,-0.0310689993055537
2004-10-29,-0.0191719995714724,-0.025236999435909,-0.0178199996016919,-0.014029999686405,0.0031389999298378,-0.0179929995978251
2004-11-30,0.0176289996059611,0.0502189988775178,0.0054919998772442,0.0074589998332783,-0.0051459998849779,0.014086999685131
2004-12-31,0.0455459989819675,0.0316179992932826,0.0476349989352747,0.0390279991276562,0.0021789999512955,0.0458329989755526
2005-01-31,0.0103989997675642,0.0097859997812658,0.0059079998679459,0.0158899996448308,-0.0004439999900758,0.0059889998661354
2005-02-28,0.0250629994397982,0.0553939987618476,0.0194539995651692,0.0035799999199807,-0.0024389999454841,0.016511999630928
2005-03-31,-0.0353569992097094,-0.0287629993570968,-0.0364699991848319,-0.0237609994689002,-2.1999999508261683e-05,-0.0365799991823732
2005-04-29,0.0218999995104968,-0.0025139999438077,0.0197939995575696,0.0373089991660788,0.0058069998702034,0.018251999592036
2005-05-31,0.0169609996208921,0.0359789991958066,0.0294369993420317,0.012528999719955,0.0038069999149069,0.0292709993457421
2005-06-30,-0.0147619996700435,0.0158959996446967,-0.0324379992749542,-0.0203109995460137,0.0018559999585151,-0.0188849995778873
2005-07-29,0.0213949995217844,0.0381889991464093,0.0397539991114288,0.0207619995359331,-0.0029809999333694,0.0338919992424547
2005-08-31,-0.0401009991036728,-0.0149559996657073,-0.0420009990612044,-0.0413179990764707,0.0062819998595863,-0.0403849990973249
2005-09-30,-0.0067979998480528,0.0197599995583295,-0.0142359996818006,-0.0204139995437115,-0.0026289999412372,-0.0119809997322037
2005-10-31,-0.0044189999012276,-0.0128109997136518,0.0022109999505802,0.0014049999685958,-0.000215999995172,0.0013669999694451
2005-11-30,0.0226349994940683,0.0182919995911419,0.0249939994413405,0.0074989998323842,0.0032669999269768,0.02456899945084
2005-12-30,0.0026149999415501,0.0131319997064769,-0.0062619998600333,-0.0019539999563246,0.0038789999132975,-0.0039809999110177
2006-01-31,0.0089719997994601,0.0480319989264011,0.0063469998581334,-0.0086309998070821,0.0014829999668523,0.0095229997871443
2006-02-28,0.0034309999233111,-0.04225799905546,-0.0098719997793436,0.0186009995842352,0.0007509999832138,-0.0021139999527484
2006-03-31,0.0381999991461634,0.0444199990071356,0.0339969992401078,0.0325309992728754,0.0012239999726414,0.0385959991373121
2006-04-28,-0.0171519996166229,-0.03041999932006,-0.042496999050118,-0.0209949995307251,0.0031119999304413,-0.0288599993549287
2006-05-31,-0.0390249991277232,-0.0549419987719506,-0.0467269989555701,-0.0216099995169788,0.0014179999683052,-0.0424149990519508
2006-06-30,0.0151269996618852,0.0196519995607435,0.0096389997845515,0.0147489996703341,0.0018109999595209,0.0116809997389093
2006-07-31,0.0418749990640208,-0.0175199996083974,0.0178749996004626,0.0378289991544559,0.0074579998333007,0.0218829995108768
2006-08-31,-0.0028429999364539,-0.0292929993452504,0.0101369997734203,-0.0003519999921321,0.0071549998400732,0.00153499996569
2006-09-29,0.032352999276854,0.0288429993553087,0.0339729992406442,0.0295029993405565,0.005139999885112,0.0348259992215782
2006-10-31,0.0375809991599991,0.0533439988076686,0.0367009991796687,0.0328949992647394,0.0038399999141693,0.0374869991621002
2006-11-30,0.0354539992075413,0.0592539986755698,0.0377529991561546,0.0275729993836954,0.0051509998848661,0.0366379991810768
2006-12-29,0.0442279990114271,0.0353679992094635,0.0247409994469955,0.0444089990073815,6.099999863654376e-05,0.0351699992138892
2007-01-31,0.0235629994733259,0.0507289988661184,0.0247499994467943,0.022487999497354,0.0020759999535977,0.0274059993874281
2007-02-28,-0.0242729994574561,-0.036503999184072,-0.0296989993361756,-0.006916999845393,0.0080869998192414,-0.0269559993974864
2007-03-30,0.0006759999848902,0.0079679998219013,-0.0055709998754784,-0.0088649998018518,0.0038339999143034,-0.0036859999176114
2007-04-30,-0.0002209999950602,-0.0031509999295696,0.0051419998850673,-0.0114929997431114,0.0035119999215006,0.0027329999389126
2007-05-31,-0.000414999990724,0.001102999975346,-0.0033679999247193,-0.0178689996005967,-0.0009759999781847,2.9999999329447747e-05
2007-06-29,-0.0305439993172883,-0.0355659992050379,-0.020693999537453,-0.0376089991593733,0.0043679999023675,-0.0248949994435533
2007-07-31,-0.0423709990529343,-0.0298119993336498,-0.0195659995626658,-0.0451929989898577,0.0089339998003095,-0.0283569993661716
2007-08-31,0.0050479998871684,0.0041029999082908,0.0077609998265281,0.0171729996161535,0.0103949997676536,0.0062139998611062
2007-09-28,-0.0242879994571208,0.0109319997556507,-0.0142259996820241,-0.0338049992443993,0.0069489998446777,-0.020440999543108
2007-10-31,-0.0452639989882707,-0.0042509999049827,-0.0257219994250684,-0.0443699990082532,0.0039099999126046,-0.0309109993090853
2007-11-30,0.0003669999917969,0.0187559995807707,0.016653999627754,0.0349779992181807,0.0173289996126666,0.0103479997687041
2007-12-31,-0.0238379994671791,0.0211639995269477,-0.008201999816671,-0.0197489995585754,0.0024599999450147,-0.016801999624446
2008-01-31,-0.0295209993401542,-0.1050699976515024,-0.0725589983781799,-0.0393139991212636,0.0174109996108338,-0.0485049989158287
2008-02-29,-0.0701429984321817,-0.0265569994064047,-0.0352989992110058,-0.0475349989375099,0.0104269997669383,-0.0543779987845569
2008-03-31,0.0443339990090578,0.0435209990272298,0.0436049990253523,0.0471939989451319,0.0025629999427124,0.0432009990343824
2008-04-30,0.0204089995438233,0.0640939985673874,0.0400589991046115,0.0008059999819844,-0.0088579998020082,0.0295119993403553
2008-05-30,-0.0196469995608553,0.026686999403499,0.0104579997662454,0.0079019998233765,-0.0035239999212324,-0.0003059999931603
2008-06-30,-0.0765449982890859,0.0091999997943639,-0.0376419991586357,-0.0432539990331977,0.0028109999371692,-0.0633329985843971
2008-07-31,0.0016139999639242,-0.0854299980904906,-0.0204969995418563,0.0359379991967231,0.0041359999075531,-0.0016859999623149
2008-08-29,0.0525449988255277,0.0300969993272796,0.0539819987934082,0.0718089983949437,0.0049539998892694,0.0529649988161399
2008-09-30,-0.0687489984633401,-0.1583299964610487,-0.1050119976527989,-0.0452769989879801,0.0078439998246729,-0.0926229979297146
2008-10-31,-0.0494789988940581,-0.0309299993086606,-0.0544479987829923,-0.0127769997144117,0.0095529997864738,-0.0576409987116232
2008-11-28,-0.0266809994036331,-0.0534659988049417,-0.0240569994622841,-0.0013269999703392,0.0120929997297003,-0.0407439990893006
2008-12-31,-0.0067129998499527,-0.0040319999098777,-0.0072839998371899,-0.0012239999726414,0.0056299998741596,-0.0081869998170062
2009-01-30,-0.1048079976573586,-0.0779759982571005,-0.0353219992104917,-0.0157379996482282,-0.0031089999305084,-0.071196998408623
2009-02-27,-0.1149749974301084,-0.0758249983051791,-0.0615869986234232,-0.0802379982065409,-0.0010209999771788,-0.0833929981360211
2009-03-31,0.0845439981102943,0.0596149986675009,0.0746109983323141,0.0420689990596845,0.0055049998769536,0.0838129981266334
2009-04-30,0.0446669990016147,0.0030709999313578,0.027229999391362,-0.0118929997341707,-0.0014649999672546,0.0390049991281703
2009-05-29,-0.0278559993773698,-0.0469479989506304,-0.0422649990553036,-0.059986998659186,0.0016659999627619,-0.0362859991889447
2009-06-30,0.0518839988403022,0.0881669980293139,0.07166599839814,0.0929899979215115,-0.001591999964416,0.0650889985451474
2009-07-31,0.0034819999221712,-0.0090909997968003,-0.0067569998489692,-0.0307139993134886,0.0014609999673441,0.0002199999950826
2009-08-31,0.0674059984933584,0.029438999341987,0.0368089991772547,0.0371609991693869,0.003908999912627,0.053450998805277
2009-09-30,0.0040439999096095,0.0107449997598305,0.0149689996654167,-0.0004889999890699,0.0024199999459087,0.0098209997804835
2009-10-30,-0.0150129996644333,-0.0183339995902031,0.0091759997949004,0.006532999853976,0.0021969999508932,-0.0072049998389557
2009-11-30,0.0352209992127493,0.0443229990093037,0.0341069992376491,0.0358789991980418,0.0060879998639225,0.0363199991881847
2009-12-31,0.0076749998284503,0.0280139993738383,0.0203019995462149,0.0308529993103817,-0.0079669998219236,0.0183509995898231
2010-01-29,-0.0125779997188597,-0.0552609987648203,-0.0424119990520179,-0.0139299996886402,0.0076969998279586,-0.0267549994019791
2010-02-26,0.0118549997350201,0.0367119991794228,0.0231779994819313,0.0069089998455718,0.0019149999571964,0.0197429995587095
2010-03-31,0.0210609995292499,0.0338299992438405,0.0177899996023625,6.999999843537808e-06,-0.002552999942936,0.0210319995298981
2010-04-30,0.0157989996468648,0.0068679998464882,0.0139009996892884,0.0087569998042657,0.0027849999377503,0.0169789996204897
2010-05-31,-0.0508769988628104,-0.0395199991166591,-0.0495569988923147,-0.0203069995461031,0.0045419998984783,-0.0488979989070445
2010-06-30,-0.0371369991699233,-0.0419419990625232,-0.0371859991688281,-0.0026649999404326,0.0046399998962879,-0.0423419990535825
2010-07-30,0.0326419992703944,0.0427979990433901,0.0353469992099329,0.0167329996259883,0.002674999940209,0.0360999991931021
2010-08-31,-0.0061119998633861,-0.0074349998338148,-0.0077779998261481,0.0309679993078112,0.0019479999564588,-0.0094909997878596
2010-09-30,0.0356259992036968,0.0647689985523,0.0625169986026361,0.0177299996037036,0.0017249999614432,0.050951998861134
2010-10-29,0.0141639996834099,0.0372759991668164,0.0381609991470351,0.0126409997174516,0.0022749999491497,0.0262449994133785
2010-11-30,0.0018469999587163,0.0278229993781074,0.0132359997041523,-0.00590199986808,-0.0018729999581351,0.0085779998082667
2010-12-31,0.0444299990069121,0.0096479997843503,0.0196269995613023,0.0155029996534809,-0.0019459999565035,0.033768999245204
2011-01-31,0.0357849992001429,0.0134459996994584,0.0232959994792938,0.0045559998981654,0.001591999964416,0.0316289992930367
2011-02-28,0.0103209997693076,0.0104189997671172,0.0020559999540448,-0.0029049999350681,-0.0009109999796375,0.004525999898836
2011-03-31,-0.0053079998813569,0.0170789996182546,-0.0005449999878183,0.0093919997900724,-0.0005129999885335,-0.0030969999307766
2011-04-29,0.0068839998461306,0.0158899996448308,0.010899999756366,0.0171769996160641,0.0044449999006465,0.0067849998483434
2011-05-31,0.0051979998838156,0.016329999634996,0.0167559996254742,0.0410069990834221,0.0036949999174103,0.0098379997801035
2011-06-30,-0.0249789994416758,-0.0112089997494593,-0.0168819996226578,-0.0167029996266588,0.000212999995239,-0.0211359995275735
2011-07-29,-0.0425899990480393,-0.0266619994040578,-0.0139949996871873,-0.0315979992937296,0.0028419999364763,-0.0283639993660151
2011-08-31,-0.0357979991998523,-0.0364289991857484,-0.0268619993995875,0.0230099994856864,0.0035149999214336,-0.0338589992431923
2011-09-30,-0.009176999794878,0.0112369997488334,-0.0059469998670741,0.0414829990727826,-0.0013739999692887,-0.010444999766536
2011-10-31,0.0528159988194704,0.0357529992008581,0.0582779986973851,0.0135079996980726,0.0008259999815374,0.0614989986253902
2011-11-30,0.0183239995904266,0.0279239993758499,0.0223169995011761,0.0355309992058202,0.0006189999861642,0.0214469995206221
2011-12-30,0.0214979995194822,0.0102569997707381,0.0012809999713674,0.02945899934154,0.0004879999890923,0.0081239998184144
2012-01-31,0.0190129995750263,0.006970999844186,0.0285089993627741,-0.0171569996165111,0.001230999972485,0.0320719992831349
2012-02-29,0.0207049995372071,0.0325599992722272,0.0263569994108751,0.0011949999732896,-0.0014849999668076,0.0250639994397759
2012-03-30,0.0418869990637525,0.0561099987458437,0.0448819989968091,0.0409009990857914,-0.0005879999868571,0.0455159989826381
2012-04-30,-0.0211429995274171,0.006606999852322,-0.0115719997413456,-0.0003739999916404,0.0021509999519214,-0.0174229996105656
2012-05-31,-0.0162639996364712,-0.0027799999378621,-0.011098999751918,0.0297169993357732,0.0004109999908134,-0.0168939996223896
2012-06-29,0.0326729992697015,0.0165949996290728,0.0219699995089322,0.0270519993953406,-0.0005449999878183,0.026689999403432
